
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:    1e+19
 1.45083e+17  3.94784e+20  1e+19 

# Contour 2, label: 
 3.9473e+20  6.53523e+18  1e+19 
 3.94726e+20  6.78149e+18  1e+19 
 3.94721e+20  7.03703e+18  1e+19 
 3.94717e+20  7.3022e+18  1e+19 
 3.94711e+20  7.57736e+18  1e+19 
 3.94706e+20  7.86289e+18  1e+19 
 3.947e+20  8.15918e+18  1e+19 
 3.94693e+20  8.46664e+18  1e+19 
 3.94686e+20  8.78567e+18  1e+19 
 3.94679e+20  9.11674e+18  1e+19 
 3.94671e+20  9.46027e+18  1e+19 
 3.94662e+20  9.81675e+18  1e+19 
 3.94653e+20  1.01867e+19  1e+19 
 3.94643e+20  1.05705e+19  1e+19 
 3.94632e+20  1.09688e+19  1e+19 
 3.9462e+20  1.13822e+19  1e+19 
 3.94607e+20  1.18111e+19  1e+19 
 3.94594e+20  1.22561e+19  1e+19 
 3.94579e+20  1.2718e+19  1e+19 
 3.94564e+20  1.31972e+19  1e+19 
 3.94547e+20  1.36945e+19  1e+19 
 3.94528e+20  1.42105e+19  1e+19 
 3.94509e+20  1.4746e+19  1e+19 
 3.94488e+20  1.53017e+19  1e+19 
 3.94465e+20  1.58783e+19  1e+19 
 3.9444e+20  1.64766e+19  1e+19 
 3.94421e+20  1.69369e+19  1e+19 
 3.94414e+20  1.70975e+19  1e+19 
 3.94385e+20  1.77417e+19  1e+19 
 3.94355e+20  1.84103e+19  1e+19 
 3.94322e+20  1.9104e+19  1e+19 
 3.94286e+20  1.98239e+19  1e+19 
 3.94248e+20  2.05709e+19  1e+19 
 3.94207e+20  2.1346e+19  1e+19 
 3.94162e+20  2.21504e+19  1e+19 
 3.94114e+20  2.29851e+19  1e+19 
 3.94063e+20  2.38512e+19  1e+19 
 3.94008e+20  2.47499e+19  1e+19 
 3.93948e+20  2.56826e+19  1e+19 
 3.93884e+20  2.66503e+19  1e+19 
 3.93814e+20  2.76546e+19  1e+19 
 3.9374e+20  2.86967e+19  1e+19 
 3.93659e+20  2.9778e+19  1e+19 
 3.93573e+20  3.09001e+19  1e+19 
 3.9348e+20  3.20645e+19  1e+19 
 3.93379e+20  3.32727e+19  1e+19 
 3.93271e+20  3.45265e+19  1e+19 
 3.93155e+20  3.58275e+19  1e+19 
 3.93029e+20  3.71776e+19  1e+19 
 3.92894e+20  3.85785e+19  1e+19 
 3.92748e+20  4.00322e+19  1e+19 
 3.92592e+20  4.15407e+19  1e+19 
 3.92423e+20  4.3106e+19  1e+19 
 3.92241e+20  4.47304e+19  1e+19 
 3.92045e+20  4.64159e+19  1e+19 
 3.91833e+20  4.81649e+19  1e+19 
 3.91606e+20  4.99799e+19  1e+19 
 3.9136e+20  5.18632e+19  1e+19 
 3.91096e+20  5.38175e+19  1e+19 
 3.90811e+20  5.58455e+19  1e+19 
 3.90504e+20  5.79498e+19  1e+19 
 3.90173e+20  6.01335e+19  1e+19 
 3.89817e+20  6.23994e+19  1e+19 
 3.89432e+20  6.47508e+19  1e+19 
 3.89018e+20  6.71907e+19  1e+19 
 3.88571e+20  6.97226e+19  1e+19 
 3.8809e+20  7.23499e+19  1e+19 
 3.8757e+20  7.50762e+19  1e+19 
 3.8701e+20  7.79052e+19  1e+19 
 3.86406e+20  8.08408e+19  1e+19 
 3.85755e+20  8.3887e+19  1e+19 
 3.85052e+20  8.7048e+19  1e+19 
 3.84294e+20  9.03282e+19  1e+19 
 3.83476e+20  9.37319e+19  1e+19 
 3.82593e+20  9.72639e+19  1e+19 
 3.8164e+20  1.00929e+20  1e+19 
 3.80611e+20  1.04732e+20  1e+19 
 3.795e+20  1.08679e+20  1e+19 
 3.78301e+20  1.12774e+20  1e+19 
 3.77005e+20  1.17024e+20  1e+19 
 3.75606e+20  1.21433e+20  1e+19 
 3.74094e+20  1.26009e+20  1e+19 
 3.7246e+20  1.30757e+20  1e+19 
 3.70693e+20  1.35684e+20  1e+19 
 3.68783e+20  1.40797e+20  1e+19 
 3.66718e+20  1.46103e+20  1e+19 
 3.64483e+20  1.51608e+20  1e+19 
 3.62066e+20  1.57321e+20  1e+19 
 3.59449e+20  1.63249e+20  1e+19 
 3.59381e+20  1.63398e+20  1e+19 
 3.5657e+20  1.69401e+20  1e+19 
 3.53444e+20  1.75784e+20  1e+19 
 3.50051e+20  1.82408e+20  1e+19 
 3.46366e+20  1.89282e+20  1e+19 
 3.42364e+20  1.96414e+20  1e+19 
 3.38016e+20  2.03815e+20  1e+19 
 3.3329e+20  2.11496e+20  1e+19 
 3.28151e+20  2.19465e+20  1e+19 
 3.27455e+20  2.20506e+20  1e+19 

# Contour 3, label: 
 3.94784e+20  1e+17  1e+19 
 3.94784e+20  1.11736e+17  1e+19 
 3.94784e+20  1.24849e+17  1e+19 
 3.94784e+20  1.39501e+17  1e+19 
 3.94784e+20  1.50213e+17  1e+19 
 3.94784e+20  1.61747e+17  1e+19 
 3.94784e+20  1.74166e+17  1e+19 
 3.94784e+20  1.87539e+17  1e+19 
 3.94784e+20  2.01939e+17  1e+19 
 3.94784e+20  2.17445e+17  1e+19 
 3.94784e+20  2.34141e+17  1e+19 
 3.94784e+20  2.52119e+17  1e+19 
 3.94784e+20  2.71478e+17  1e+19 
 3.94784e+20  2.81708e+17  1e+19 
 3.94784e+20  2.92323e+17  1e+19 
 3.94784e+20  3.03339e+17  1e+19 
 3.94784e+20  3.14769e+17  1e+19 
 3.94784e+20  3.2663e+17  1e+19 
 3.94784e+20  3.38938e+17  1e+19 
 3.94784e+20  3.5171e+17  1e+19 
 3.94784e+20  3.64963e+17  1e+19 
 3.94784e+20  3.78716e+17  1e+19 
 3.94784e+20  3.92986e+17  1e+19 
 3.94784e+20  4.07795e+17  1e+19 
 3.94784e+20  4.23161e+17  1e+19 
 3.94784e+20  4.39107e+17  1e+19 
 3.94784e+20  4.55653e+17  1e+19 
 3.94784e+20  4.72823e+17  1e+19 
 3.94784e+20  4.9064e+17  1e+19 
 3.94784e+20  5.09128e+17  1e+19 
 3.94784e+20  5.28313e+17  1e+19 
 3.94784e+20  5.48221e+17  1e+19 
 3.94784e+20  5.68879e+17  1e+19 
 3.94784e+20  5.90316e+17  1e+19 
 3.94784e+20  6.1256e+17  1e+19 
 3.94784e+20  6.35642e+17  1e+19 
 3.94784e+20  6.59595e+17  1e+19 
 3.94784e+20  6.84449e+17  1e+19 
 3.94784e+20  7.10241e+17  1e+19 
 3.94783e+20  7.37004e+17  1e+19 
 3.94783e+20  7.64776e+17  1e+19 
 3.94783e+20  7.93594e+17  1e+19 
 3.94783e+20  8.23498e+17  1e+19 
 3.94783e+20  8.54529e+17  1e+19 
 3.94783e+20  8.8673e+17  1e+19 
 3.94783e+20  9.20143e+17  1e+19 
 3.94783e+20  9.54816e+17  1e+19 
 3.94783e+20  9.90795e+17  1e+19 
 3.94783e+20  1.02813e+18  1e+19 
 3.94783e+20  1.06687e+18  1e+19 
 3.94783e+20  1.10707e+18  1e+19 
 3.94783e+20  1.14879e+18  1e+19 
 3.94782e+20  1.19208e+18  1e+19 
 3.94782e+20  1.237e+18  1e+19 
 3.94782e+20  1.28361e+18  1e+19 
 3.94782e+20  1.33198e+18  1e+19 
 3.94782e+20  1.38217e+18  1e+19 
 3.94782e+20  1.43426e+18  1e+19 
 3.94781e+20  1.4883e+18  1e+19 
 3.94781e+20  1.54438e+18  1e+19 
 3.94781e+20  1.60258e+18  1e+19 
 3.94781e+20  1.66297e+18  1e+19 
 3.9478e+20  1.72563e+18  1e+19 
 3.9478e+20  1.79066e+18  1e+19 
 3.9478e+20  1.85813e+18  1e+19 
 3.94779e+20  1.92815e+18  1e+19 
 3.94779e+20  2.00081e+18  1e+19 
 3.94779e+20  2.0762e+18  1e+19 
 3.94778e+20  2.15443e+18  1e+19 
 3.94778e+20  2.23562e+18  1e+19 
 3.94777e+20  2.31986e+18  1e+19 
 3.94777e+20  2.40728e+18  1e+19 
 3.94776e+20  2.49799e+18  1e+19 
 3.94776e+20  2.59212e+18  1e+19 
 3.94775e+20  2.68979e+18  1e+19 
 3.94774e+20  2.79115e+18  1e+19 
 3.94774e+20  2.89633e+18  1e+19 
 3.94773e+20  3.00546e+18  1e+19 
 3.94772e+20  3.11872e+18  1e+19 
 3.94771e+20  3.23624e+18  1e+19 
 3.9477e+20  3.35818e+18  1e+19 
 3.94769e+20  3.48473e+18  1e+19 
 3.94768e+20  3.61604e+18  1e+19 
 3.94766e+20  3.7523e+18  1e+19 
 3.94765e+20  3.89369e+18  1e+19 
 3.94763e+20  4.04041e+18  1e+19 
 3.94762e+20  4.19266e+18  1e+19 
 3.9476e+20  4.35065e+18  1e+19 
 3.94758e+20  4.51459e+18  1e+19 
 3.94756e+20  4.68471e+18  1e+19 
 3.94754e+20  4.86124e+18  1e+19 
 3.94752e+20  5.04442e+18  1e+19 
 3.94749e+20  5.2345e+18  1e+19 
 3.94747e+20  5.43175e+18  1e+19 
 3.94744e+20  5.63643e+18  1e+19 
 3.94741e+20  5.84882e+18  1e+19 
 3.94738e+20  6.06922e+18  1e+19 
 3.94734e+20  6.29791e+18  1e+19 
 3.9473e+20  6.53523e+18  1e+19 


# Contour 4, label:    1e+18
 4.03702e+17  3.94764e+19  1e+18 
 3.67838e+17  3.94767e+19  1e+18 
 3.3516e+17  3.9477e+19  1e+18 
 3.05386e+17  3.94772e+19  1e+18 
 2.78256e+17  3.94774e+19  1e+18 
 2.53536e+17  3.94776e+19  1e+18 
 2.31013e+17  3.94777e+19  1e+18 
 2.1049e+17  3.94779e+19  1e+18 
 1.91791e+17  3.9478e+19  1e+18 
 1.74753e+17  3.9478e+19  1e+18 
 1.59228e+17  3.94781e+19  1e+18 
 1.45083e+17  3.94782e+19  1e+18 
 1.32194e+17  3.94782e+19  1e+18 
 1.2045e+17  3.94782e+19  1e+18 
 1.0975e+17  3.94783e+19  1e+18 

# Contour 5, label: 
 3.89333e+19  6.53523e+18  1e+18 
 3.88912e+19  6.78149e+18  1e+18 
 3.88458e+19  7.03703e+18  1e+18 
 3.87968e+19  7.3022e+18  1e+18 
 3.87441e+19  7.57736e+18  1e+18 
 3.86872e+19  7.86289e+18  1e+18 
 3.86259e+19  8.15918e+18  1e+18 
 3.85598e+19  8.46664e+18  1e+18 
 3.85353e+19  8.57644e+18  1e+18 
 3.84883e+19  8.78567e+18  1e+18 
 3.8411e+19  9.11674e+18  1e+18 
 3.83276e+19  9.46027e+18  1e+18 
 3.82376e+19  9.81675e+18  1e+18 
 3.81404e+19  1.01867e+19  1e+18 
 3.80355e+19  1.05705e+19  1e+18 
 3.79221e+19  1.09688e+19  1e+18 
 3.77997e+19  1.13822e+19  1e+18 
 3.76675e+19  1.18111e+19  1e+18 
 3.75245e+19  1.22561e+19  1e+18 
 3.737e+19  1.2718e+19  1e+18 
 3.7203e+19  1.31972e+19  1e+18 
 3.70223e+19  1.36945e+19  1e+18 
 3.6827e+19  1.42105e+19  1e+18 
 3.66156e+19  1.4746e+19  1e+18 
 3.63868e+19  1.53017e+19  1e+18 
 3.61392e+19  1.58783e+19  1e+18 
 3.5871e+19  1.64766e+19  1e+18 
 3.55806e+19  1.70975e+19  1e+18 
 3.52659e+19  1.77417e+19  1e+18 
 3.51119e+19  1.80447e+19  1e+18 
 3.4921e+19  1.84103e+19  1e+18 
 3.45431e+19  1.9104e+19  1e+18 
 3.41323e+19  1.98239e+19  1e+18 
 3.36857e+19  2.05709e+19  1e+18 
 3.31998e+19  2.1346e+19  1e+18 
 3.26711e+19  2.21504e+19  1e+18 
 3.20957e+19  2.29851e+19  1e+18 
 3.19927e+19  2.31289e+19  1e+18 
 3.14515e+19  2.38512e+19  1e+18 
 3.07441e+19  2.47499e+19  1e+18 
 2.99711e+19  2.56826e+19  1e+18 
 2.91505e+19  2.66229e+19  1e+18 
 2.91251e+19  2.66503e+19  1e+18 
 2.816e+19  2.76546e+19  1e+18 
 2.71012e+19  2.86967e+19  1e+18 
 2.65609e+19  2.9205e+19  1e+18 
 2.59069e+19  2.9778e+19  1e+18 
 2.45621e+19  3.09001e+19  1e+18 
 2.42013e+19  3.11889e+19  1e+18 
 2.30144e+19  3.20645e+19  1e+18 
 2.20513e+19  3.27441e+19  1e+18 
 2.12322e+19  3.32727e+19  1e+18 
 2.00923e+19  3.39815e+19  1e+18 
 1.91275e+19  3.45265e+19  1e+18 
 1.83074e+19  3.49758e+19  1e+18 
 1.6681e+19  3.5781e+19  1e+18 
 1.65775e+19  3.58275e+19  1e+18 
 1.51991e+19  3.64344e+19  1e+18 
 1.38489e+19  3.69692e+19  1e+18 
 1.32679e+19  3.71776e+19  1e+18 
 1.26186e+19  3.74071e+19  1e+18 
 1.14976e+19  3.77665e+19  1e+18 
 1.04762e+19  3.80626e+19  1e+18 
 9.54548e+18  3.83068e+19  1e+18 
 8.69749e+18  3.85084e+19  1e+18 
 8.3729e+18  3.85785e+19  1e+18 
 7.92483e+18  3.86748e+19  1e+18 
 7.22081e+18  3.88123e+19  1e+18 
 6.57933e+18  3.89262e+19  1e+18 
 5.99484e+18  3.90205e+19  1e+18 
 5.46228e+18  3.90986e+19  1e+18 
 4.97702e+18  3.91633e+19  1e+18 
 4.53488e+18  3.9217e+19  1e+18 
 4.13201e+18  3.92615e+19  1e+18 
 3.76494e+18  3.92984e+19  1e+18 
 3.43047e+18  3.9329e+19  1e+18 
 3.12572e+18  3.93544e+19  1e+18 
 2.84804e+18  3.93755e+19  1e+18 
 2.59502e+18  3.9393e+19  1e+18 
 2.36449e+18  3.94075e+19  1e+18 
 2.15443e+18  3.94196e+19  1e+18 
 1.96304e+18  3.94296e+19  1e+18 
 1.78865e+18  3.94379e+19  1e+18 
 1.62975e+18  3.94448e+19  1e+18 
 1.48497e+18  3.94505e+19  1e+18 
 1.35305e+18  3.94552e+19  1e+18 
 1.23285e+18  3.94592e+19  1e+18 
 1.12332e+18  3.94624e+19  1e+18 
 1.02353e+18  3.94651e+19  1e+18 
 9.32603e+17  3.94674e+19  1e+18 
 8.49753e+17  3.94693e+19  1e+18 
 7.74264e+17  3.94708e+19  1e+18 
 7.0548e+17  3.94721e+19  1e+18 
 6.42807e+17  3.94732e+19  1e+18 
 5.85702e+17  3.94741e+19  1e+18 
 5.3367e+17  3.94748e+19  1e+18 
 4.8626e+17  3.94754e+19  1e+18 
 4.43062e+17  3.94759e+19  1e+18 
 4.03702e+17  3.94764e+19  1e+18 

# Contour 6, label: 
 3.94783e+19  1e+17  1e+18 
 3.94783e+19  1.11736e+17  1e+18 
 3.94782e+19  1.24849e+17  1e+18 
 3.94782e+19  1.39501e+17  1e+18 
 3.94781e+19  1.50213e+17  1e+18 
 3.94781e+19  1.61747e+17  1e+18 
 3.9478e+19  1.74166e+17  1e+18 
 3.9478e+19  1.87539e+17  1e+18 
 3.94779e+19  2.01939e+17  1e+18 
 3.94778e+19  2.17445e+17  1e+18 
 3.94777e+19  2.34141e+17  1e+18 
 3.94776e+19  2.52119e+17  1e+18 
 3.94775e+19  2.71478e+17  1e+18 
 3.94774e+19  2.81708e+17  1e+18 
 3.94773e+19  2.92323e+17  1e+18 
 3.94773e+19  3.03339e+17  1e+18 
 3.94772e+19  3.14769e+17  1e+18 
 3.94771e+19  3.2663e+17  1e+18 
 3.9477e+19  3.38938e+17  1e+18 
 3.94768e+19  3.5171e+17  1e+18 
 3.94767e+19  3.64963e+17  1e+18 
 3.94766e+19  3.78716e+17  1e+18 
 3.94765e+19  3.92986e+17  1e+18 
 3.94763e+19  4.07795e+17  1e+18 
 3.94761e+19  4.23161e+17  1e+18 
 3.9476e+19  4.39107e+17  1e+18 
 3.94758e+19  4.55653e+17  1e+18 
 3.94756e+19  4.72823e+17  1e+18 
 3.94754e+19  4.9064e+17  1e+18 
 3.94751e+19  5.09128e+17  1e+18 
 3.94749e+19  5.28313e+17  1e+18 
 3.94746e+19  5.48221e+17  1e+18 
 3.94743e+19  5.68879e+17  1e+18 
 3.9474e+19  5.90316e+17  1e+18 
 3.94737e+19  6.1256e+17  1e+18 
 3.94733e+19  6.35642e+17  1e+18 
 3.94729e+19  6.59595e+17  1e+18 
 3.94725e+19  6.84449e+17  1e+18 
 3.9472e+19  7.10241e+17  1e+18 
 3.94715e+19  7.37004e+17  1e+18 
 3.9471e+19  7.64776e+17  1e+18 
 3.94704e+19  7.93594e+17  1e+18 
 3.94698e+19  8.23498e+17  1e+18 
 3.94692e+19  8.54529e+17  1e+18 
 3.94684e+19  8.8673e+17  1e+18 
 3.94677e+19  9.20143e+17  1e+18 
 3.94669e+19  9.54816e+17  1e+18 
 3.9466e+19  9.90795e+17  1e+18 
 3.9465e+19  1.02813e+18  1e+18 
 3.9464e+19  1.06687e+18  1e+18 
 3.94629e+19  1.10707e+18  1e+18 
 3.94617e+19  1.14879e+18  1e+18 
 3.94604e+19  1.19208e+18  1e+18 
 3.9459e+19  1.237e+18  1e+18 
 3.94575e+19  1.28361e+18  1e+18 
 3.94559e+19  1.33198e+18  1e+18 
 3.94542e+19  1.38217e+18  1e+18 
 3.94523e+19  1.43426e+18  1e+18 
 3.94503e+19  1.4883e+18  1e+18 
 3.94482e+19  1.54438e+18  1e+18 
 3.94458e+19  1.60258e+18  1e+18 
 3.94433e+19  1.66297e+18  1e+18 
 3.94406e+19  1.72563e+18  1e+18 
 3.94377e+19  1.79066e+18  1e+18 
 3.94346e+19  1.85813e+18  1e+18 
 3.94312e+19  1.92815e+18  1e+18 
 3.94276e+19  2.00081e+18  1e+18 
 3.94237e+19  2.0762e+18  1e+18 
 3.94195e+19  2.15443e+18  1e+18 
 3.9415e+19  2.23562e+18  1e+18 
 3.94101e+19  2.31986e+18  1e+18 
 3.94048e+19  2.40728e+18  1e+18 
 3.93992e+19  2.49799e+18  1e+18 
 3.93931e+19  2.59212e+18  1e+18 
 3.93865e+19  2.68979e+18  1e+18 
 3.93795e+19  2.79115e+18  1e+18 
 3.93719e+19  2.89633e+18  1e+18 
 3.93637e+19  3.00546e+18  1e+18 
 3.93549e+19  3.11872e+18  1e+18 
 3.93454e+19  3.23624e+18  1e+18 
 3.93351e+19  3.35818e+18  1e+18 
 3.93241e+19  3.48473e+18  1e+18 
 3.93122e+19  3.61604e+18  1e+18 
 3.92994e+19  3.7523e+18  1e+18 
 3.92857e+19  3.89369e+18  1e+18 
 3.92708e+19  4.04041e+18  1e+18 
 3.92549e+19  4.19266e+18  1e+18 
 3.92376e+19  4.35065e+18  1e+18 
 3.92191e+19  4.51459e+18  1e+18 
 3.91991e+19  4.68471e+18  1e+18 
 3.91776e+19  4.86124e+18  1e+18 
 3.91544e+19  5.04442e+18  1e+18 
 3.91295e+19  5.2345e+18  1e+18 
 3.91025e+19  5.43175e+18  1e+18 
 3.90736e+19  5.63643e+18  1e+18 
 3.90423e+19  5.84882e+18  1e+18 
 3.90087e+19  6.06922e+18  1e+18 
 3.89724e+19  6.29791e+18  1e+18 
 3.89333e+19  6.53523e+18  1e+18 


# Contour 7, label:    1e+17
 7.74264e+17  3.87116e+18  1e+17 
 7.0548e+17  3.88429e+18  1e+17 
 6.51292e+17  3.89369e+18  1e+17 
 5.85702e+17  3.90415e+18  1e+17 
 5.3367e+17  3.9116e+18  1e+17 
 4.8626e+17  3.91778e+18  1e+17 
 4.43062e+17  3.9229e+18  1e+17 
 4.03702e+17  3.92714e+18  1e+17 
 3.67838e+17  3.93066e+18  1e+17 
 3.3516e+17  3.93359e+18  1e+17 
 3.05386e+17  3.93601e+18  1e+17 
 2.78256e+17  3.93802e+18  1e+17 
 2.53536e+17  3.93969e+18  1e+17 
 2.31013e+17  3.94107e+18  1e+17 
 2.1049e+17  3.94222e+18  1e+17 
 1.91791e+17  3.94318e+18  1e+17 
 1.74753e+17  3.94397e+18  1e+17 
 1.59228e+17  3.94463e+18  1e+17 
 1.45083e+17  3.94517e+18  1e+17 
 1.32194e+17  3.94563e+18  1e+17 
 1.2045e+17  3.946e+18  1e+17 
 1.0975e+17  3.94632e+18  1e+17 

# Contour 8, label: 
 3.94657e+18  1e+17  1e+17 
 3.94626e+18  1.11736e+17  1e+17 
 3.94586e+18  1.24849e+17  1e+17 
 3.94537e+18  1.39501e+17  1e+17 
 3.94498e+18  1.50213e+17  1e+17 
 3.94452e+18  1.61747e+17  1e+17 
 3.94399e+18  1.74166e+17  1e+17 
 3.94338e+18  1.87539e+17  1e+17 
 3.94266e+18  2.01939e+17  1e+17 
 3.94184e+18  2.17445e+17  1e+17 
 3.94088e+18  2.34141e+17  1e+17 
 3.93977e+18  2.52119e+17  1e+17 
 3.93848e+18  2.71478e+17  1e+17 
 3.93776e+18  2.81708e+17  1e+17 
 3.93698e+18  2.92323e+17  1e+17 
 3.93615e+18  3.03339e+17  1e+17 
 3.93525e+18  3.14769e+17  1e+17 
 3.93428e+18  3.2663e+17  1e+17 
 3.93323e+18  3.38938e+17  1e+17 
 3.93211e+18  3.5171e+17  1e+17 
 3.9309e+18  3.64963e+17  1e+17 
 3.9296e+18  3.78716e+17  1e+17 
 3.92819e+18  3.92986e+17  1e+17 
 3.92668e+18  4.07795e+17  1e+17 
 3.92505e+18  4.23161e+17  1e+17 
 3.92329e+18  4.39107e+17  1e+17 
 3.9214e+18  4.55653e+17  1e+17 
 3.91937e+18  4.72823e+17  1e+17 
 3.91717e+18  4.9064e+17  1e+17 
 3.91481e+18  5.09128e+17  1e+17 
 3.91226e+18  5.28313e+17  1e+17 
 3.90951e+18  5.48221e+17  1e+17 
 3.90656e+18  5.68879e+17  1e+17 
 3.90337e+18  5.90316e+17  1e+17 
 3.89993e+18  6.1256e+17  1e+17 
 3.89623e+18  6.35642e+17  1e+17 
 3.89224e+18  6.59595e+17  1e+17 
 3.88794e+18  6.84449e+17  1e+17 
 3.88331e+18  7.10241e+17  1e+17 
 3.87831e+18  7.37004e+17  1e+17 
 3.87293e+18  7.64776e+17  1e+17 
 3.86712e+18  7.93594e+17  1e+17 
 3.86086e+18  8.23498e+17  1e+17 
 3.8541e+18  8.54529e+17  1e+17 
 3.84682e+18  8.8673e+17  1e+17 
 3.83897e+18  9.20143e+17  1e+17 
 3.83049e+18  9.54816e+17  1e+17 
 3.82135e+18  9.90795e+17  1e+17 
 3.81149e+18  1.02813e+18  1e+17 
 3.80085e+18  1.06687e+18  1e+17 
 3.78936e+18  1.10707e+18  1e+17 
 3.77696e+18  1.14879e+18  1e+17 
 3.76494e+18  1.18767e+18  1e+17 
 3.74897e+18  1.237e+18  1e+17 
 3.73319e+18  1.28361e+18  1e+17 
 3.71613e+18  1.33198e+18  1e+17 
 3.69767e+18  1.38217e+18  1e+17 
 3.67769e+18  1.43426e+18  1e+17 
 3.65607e+18  1.4883e+18  1e+17 
 3.63265e+18  1.54438e+18  1e+17 
 3.60729e+18  1.60258e+18  1e+17 
 3.57982e+18  1.66297e+18  1e+17 
 3.55005e+18  1.72563e+18  1e+17 
 3.51777e+18  1.79066e+18  1e+17 
